date,open,high,low,close
2018-11-09,212.79000000,215.51000000,209.10000000,210.77000000
2018-11-10,210.78000000,215.55000000,209.02000000,213.25000000
2018-11-11,213.27000000,213.99000000,209.00000000,212.54000000
2018-11-12,212.60000000,214.22000000,210.90000000,212.89000000
2018-11-13,212.91000000,213.80000000,209.20000000,209.84000000
2018-11-14,209.84000000,210.30000000,176.16000000,187.43000000
2018-11-15,187.43000000,190.00000000,170.99000000,184.35000000
2018-11-16,184.35000000,185.00000000,173.00000000,176.89000000
2018-11-17,176.93000000,177.91000000,173.94000000,176.20000000
2018-11-18,176.20000000,182.94000000,176.10000000,178.97000000
2018-11-19,179.04000000,179.33000000,146.47000000,150.81000000
2018-11-20,150.76000000,154.70000000,126.95000000,133.82000000
2018-11-21,133.68000000,142.01000000,127.15000000,138.23000000
2018-11-22,138.36000000,140.40000000,125.64000000,126.63000000
2018-11-23,126.58000000,128.90000000,118.56000000,125.02000000
2018-11-24,125.00000000,130.81000000,112.32000000,114.89000000
2018-11-25,114.83000000,122.35000000,102.95000000,118.67000000
2018-11-26,118.65000000,121.50000000,106.41000000,110.68000000
2018-11-27,110.66000000,114.31000000,102.36000000,111.43000000
2018-11-28,111.38000000,126.80000000,111.37000000,122.90000000
2018-11-29,122.88000000,124.00000000,114.78000000,117.98000000
2018-11-30,117.99000000,120.26000000,111.09000000,113.73000000
2018-12-01,113.71000000,120.80000000,111.35000000,118.10000000
2018-12-02,118.09000000,120.73000000,116.00000000,116.57000000
2018-12-03,116.63000000,116.96000000,106.70000000,108.76000000
2018-12-04,108.76000000,113.20000000,106.00000000,109.94000000
2018-12-05,109.92000000,110.58000000,102.38000000,102.71000000
2018-12-06,102.73000000,104.68000000,90.20000000,91.00000000
2018-12-07,91.18000000,96.90000000,82.07000000,93.05000000
2018-12-08,93.06000000,98.00000000,84.55000000,90.38000000
2018-12-09,90.39000000,98.70000000,88.63000000,93.26000000
2018-12-10,93.26000000,95.21000000,88.11000000,89.91000000
2018-12-11,89.88000000,91.65000000,85.83000000,87.76000000
2018-12-12,87.77000000,91.31000000,86.63000000,89.41000000
2018-12-13,89.39000000,90.71000000,84.71000000,86.34000000
2018-12-14,86.35000000,87.25000000,82.20000000,83.82000000
2018-12-15,83.82000000,85.00000000,81.79000000,83.76000000
2018-12-16,83.75000000,87.64000000,83.73000000,84.67000000
2018-12-17,84.68000000,97.00000000,84.40000000,94.02000000
2018-12-18,94.03000000,101.30000000,91.34000000,100.39000000
2018-12-19,100.39000000,107.55000000,97.75000000,98.74000000
2018-12-20,98.73000000,116.00000000,97.88000000,114.05000000
2018-12-21,113.71000000,118.00000000,104.76000000,107.69000000
2018-12-22,107.67000000,115.50000000,105.38000000,115.20000000
2018-12-23,115.18000000,131.94000000,114.91000000,129.03000000
2018-12-24,129.03000000,157.67000000,128.80000000,138.03000000
2018-12-25,138.01000000,139.26000000,119.68000000,127.60000000
2018-12-26,127.61000000,135.32000000,122.51000000,129.35000000
2018-12-27,129.35000000,131.09000000,111.22000000,113.80000000
2018-12-28,113.75000000,136.66000000,111.87000000,135.30000000
2018-12-29,135.30000000,145.42000000,128.50000000,132.89000000
2018-12-30,133.00000000,139.00000000,127.03000000,137.77000000
2018-12-31,137.81000000,138.66000000,128.70000000,131.45000000
2019-01-01,131.45000000,140.67000000,130.00000000,139.10000000
2019-01-02,139.10000000,155.37000000,137.76000000,152.01000000
2019-01-03,152.01000000,153.64000000,143.11000000,146.30000000
2019-01-04,146.30000000,154.80000000,143.54000000,151.97000000
2019-01-05,152.08000000,159.26000000,151.20000000,152.83000000
2019-01-06,152.83000000,157.40000000,147.51000000,153.86000000
2019-01-07,153.89000000,155.48000000,147.86000000,149.34000000
2019-01-08,149.29000000,151.65000000,145.20000000,147.60000000
2019-01-09,147.62000000,151.50000000,146.77000000,148.10000000
2019-01-10,148.11000000,149.45000000,121.00000000,124.95000000
2019-01-11,124.96000000,127.36000000,120.08000000,124.65000000
2019-01-12,124.67000000,126.19000000,122.00000000,123.35000000
2019-01-13,123.35000000,124.25000000,111.87000000,114.16000000
2019-01-14,114.17000000,130.05000000,113.94000000,126.95000000
2019-01-15,126.95000000,129.40000000,116.00000000,118.95000000
2019-01-16,118.93000000,126.88000000,118.52000000,121.48000000
2019-01-17,121.49000000,122.99000000,116.80000000,121.54000000
2019-01-18,121.56000000,121.98000000,117.66000000,119.17000000
2019-01-19,119.16000000,125.29000000,119.14000000,122.60000000
2019-01-20,122.61000000,123.32000000,115.68000000,117.47000000
2019-01-21,117.56000000,118.50000000,113.61000000,115.63000000
2019-01-22,115.62000000,119.49000000,111.39000000,117.81000000
2019-01-23,117.80000000,118.95000000,114.80000000,116.44000000
2019-01-24,116.40000000,117.15000000,113.61000000,116.39000000
2019-01-25,116.40000000,117.50000000,114.30000000,115.11000000
2019-01-26,115.13000000,118.00000000,115.00000000,115.34000000
2019-01-27,115.32000000,116.15000000,111.04000000,112.05000000
2019-01-28,112.04000000,112.87000000,100.91000000,105.50000000
2019-01-29,105.49000000,106.61000000,102.22000000,104.45000000
2019-01-30,104.41000000,109.80000000,103.45000000,108.29000000
2019-01-31,108.29000000,110.61000000,105.46000000,106.44000000
2019-02-01,106.47000000,108.35000000,103.77000000,106.73000000
2019-02-02,106.71000000,111.15000000,106.07000000,110.42000000
2019-02-03,110.41000000,111.11000000,105.82000000,107.36000000
2019-02-04,107.33000000,109.30000000,106.57000000,107.68000000
2019-02-05,107.65000000,108.18000000,106.47000000,107.27000000
2019-02-06,107.28000000,107.83000000,101.21000000,104.50000000
2019-02-07,104.49000000,106.18000000,103.82000000,104.48000000
2019-02-08,104.48000000,123.00000000,103.41000000,119.25000000
2019-02-09,119.32000000,121.99000000,117.64000000,119.19000000
2019-02-10,119.19000000,126.49000000,115.81000000,125.12000000
2019-02-11,125.12000000,125.28000000,119.24000000,120.89000000
2019-02-12,120.88000000,123.89000000,118.18000000,122.41000000
2019-02-13,122.40000000,126.47000000,120.70000000,121.86000000
2019-02-14,121.86000000,124.50000000,120.10000000,120.42000000
2019-02-15,120.47000000,124.25000000,120.19000000,121.67000000
2019-02-16,121.66000000,124.99000000,121.54000000,122.67000000
2019-02-17,122.67000000,135.61000000,122.43000000,133.75000000
2019-02-18,133.77000000,148.30000000,132.42000000,145.69000000
2019-02-19,145.69000000,150.00000000,142.36000000,143.44000000
2019-02-20,143.45000000,149.52000000,139.60000000,148.44000000
2019-02-21,148.42000000,149.61000000,142.70000000,145.69000000
2019-02-22,145.68000000,148.85000000,143.85000000,147.36000000
2019-02-23,147.40000000,159.60000000,145.78000000,157.79000000
2019-02-24,157.75000000,166.00000000,131.70000000,132.10000000
2019-02-25,132.10000000,141.55000000,131.89000000,137.87000000
2019-02-26,137.88000000,138.41000000,133.72000000,136.22000000
2019-02-27,136.22000000,140.29000000,126.84000000,135.02000000
2019-02-28,135.03000000,139.00000000,132.10000000,135.34000000
2019-03-01,135.32000000,137.95000000,134.90000000,135.32000000
2019-03-02,135.32000000,136.12000000,130.03000000,132.56000000
2019-03-03,132.54000000,134.60000000,128.01000000,130.60000000
2019-03-04,130.60000000,131.11000000,122.60000000,125.65000000
2019-03-05,125.68000000,137.84000000,125.19000000,136.72000000
2019-03-06,136.71000000,140.29000000,133.33000000,137.40000000
2019-03-07,137.37000000,140.20000000,135.20000000,136.81000000
2019-03-08,136.82000000,139.34000000,130.62000000,133.52000000
2019-03-09,133.51000000,138.65000000,132.93000000,137.27000000
2019-03-10,137.27000000,137.50000000,134.00000000,135.37000000
2019-03-11,135.37000000,136.15000000,131.00000000,132.67000000
2019-03-12,132.67000000,135.30000000,130.77000000,133.57000000
2019-03-13,133.62000000,133.65000000,130.58000000,131.65000000
2019-03-14,131.69000000,135.11000000,128.52000000,132.20000000
2019-03-15,132.24000000,137.62000000,132.18000000,136.56000000
2019-03-16,136.60000000,144.47000000,136.51000000,140.92000000
2019-03-17,140.94000000,141.07000000,137.20000000,138.67000000
2019-03-18,138.67000000,142.01000000,136.10000000,137.59000000
2019-03-19,137.62000000,139.38000000,136.97000000,138.55000000
2019-03-20,138.56000000,139.66000000,136.01000000,139.01000000
2019-03-21,139.04000000,139.55000000,131.21000000,134.85000000
2019-03-22,134.85000000,137.20000000,134.29000000,135.98000000
2019-03-23,135.92000000,138.21000000,135.60000000,137.28000000
2019-03-24,137.28000000,137.37000000,134.75000000,136.09000000
2019-03-25,136.12000000,136.83000000,131.60000000,133.98000000
2019-03-26,133.97000000,134.74000000,132.27000000,134.18000000
2019-03-27,134.14000000,140.14000000,133.84000000,139.45000000
2019-03-28,139.46000000,139.57000000,137.30000000,137.86000000
2019-03-29,137.85000000,143.60000000,137.62000000,143.25000000
2019-03-30,143.25000000,145.89000000,140.06000000,142.46000000
2019-03-31,142.44000000,142.50000000,140.42000000,141.38000000
2019-04-01,141.41000000,143.08000000,139.57000000,141.24000000
2019-04-02,141.24000000,165.60000000,141.00000000,163.31000000
2019-04-03,163.26000000,177.81000000,149.23000000,159.96000000
2019-04-04,159.96000000,164.00000000,152.80000000,157.36000000
2019-04-05,157.33000000,167.83000000,155.94000000,164.77000000
2019-04-06,164.84000000,172.77000000,159.20000000,165.50000000
2019-04-07,165.56000000,175.43000000,164.06000000,174.21000000
2019-04-08,174.29000000,185.87000000,170.90000000,178.72000000
2019-04-09,178.71000000,179.17000000,171.05000000,174.60000000
2019-04-10,174.58000000,183.77000000,168.00000000,177.12000000
2019-04-11,177.12000000,177.48000000,158.27000000,164.07000000
2019-04-12,164.06000000,166.50000000,158.11000000,163.19000000
2019-04-13,163.20000000,165.37000000,160.74000000,162.99000000
2019-04-14,162.99000000,168.11000000,161.20000000,167.23000000
2019-04-15,167.21000000,168.81000000,155.70000000,159.95000000
2019-04-16,159.91000000,166.73000000,159.41000000,165.37000000
2019-04-17,165.41000000,167.28000000,163.78000000,165.75000000
2019-04-18,165.75000000,175.20000000,165.04000000,173.33000000
2019-04-19,173.34000000,173.55000000,168.59000000,172.64000000
2019-04-20,172.66000000,176.97000000,169.87000000,172.88000000
2019-04-21,172.89000000,173.48000000,164.82000000,168.59000000
2019-04-22,168.59000000,172.30000000,167.00000000,170.52000000
2019-04-23,170.52000000,175.83000000,167.78000000,169.16000000
2019-04-24,169.15000000,169.87000000,159.26000000,164.78000000
2019-04-25,164.78000000,165.49000000,150.35000000,154.72000000
2019-04-26,154.70000000,162.56000000,151.40000000,157.95000000
2019-04-27,157.93000000,166.24000000,156.35000000,159.31000000
2019-04-28,159.32000000,160.24000000,156.92000000,157.85000000
2019-04-29,157.86000000,159.05000000,152.00000000,155.11000000
2019-04-30,155.14000000,162.89000000,155.11000000,161.83000000
2019-05-01,161.85000000,163.88000000,158.36000000,160.19000000
2019-05-02,160.20000000,163.48000000,158.50000000,161.81000000
2019-05-03,161.82000000,170.86000000,160.99000000,168.06000000
2019-05-04,168.10000000,171.30000000,159.76000000,163.70000000
2019-05-05,163.71000000,165.36000000,159.18000000,163.05000000
2019-05-06,163.05000000,178.05000000,157.55000000,173.00000000
2019-05-07,172.98000000,182.76000000,167.89000000,169.18000000
2019-05-08,169.07000000,173.17000000,164.80000000,170.85000000
2019-05-09,170.88000000,173.88000000,166.57000000,170.90000000
2019-05-10,170.96000000,176.70000000,168.46000000,172.91000000
2019-05-11,172.92000000,205.23000000,172.92000000,190.20000000
2019-05-12,190.20000000,204.32000000,181.00000000,188.11000000
2019-05-13,188.07000000,206.87000000,185.32000000,195.84000000
2019-05-14,195.83000000,219.81000000,194.19000000,216.40000000
2019-05-15,216.40000000,250.27000000,216.21000000,248.10000000
2019-05-16,248.06000000,279.76000000,241.76000000,264.25000000
2019-05-17,264.35000000,268.74000000,223.43000000,244.30000000
2019-05-18,244.31000000,248.00000000,230.62000000,233.60000000
2019-05-19,233.57000000,264.00000000,231.77000000,259.51000000
2019-05-20,259.37000000,259.49000000,238.00000000,250.37000000
2019-05-21,250.48000000,262.00000000,246.06000000,253.43000000
2019-05-22,253.35000000,260.18000000,239.63000000,243.64000000
2019-05-23,243.68000000,247.34000000,231.10000000,244.56000000
2019-05-24,244.63000000,254.35000000,241.54000000,248.87000000
2019-05-25,248.84000000,257.33000000,247.22000000,250.22000000
2019-05-26,250.17000000,269.40000000,245.11000000,264.45000000
2019-05-27,264.35000000,279.59000000,260.00000000,270.53000000
2019-05-28,270.70000000,275.95000000,264.45000000,271.03000000
2019-05-29,271.08000000,274.04000000,260.05000000,268.83000000
2019-05-30,268.92000000,288.62000000,240.14000000,254.56000000
2019-05-31,254.59000000,268.72000000,245.21000000,267.90000000
2019-06-01,267.90000000,275.50000000,260.68000000,264.33000000
2019-06-02,264.33000000,273.20000000,263.20000000,268.88000000
2019-06-03,268.87000000,270.00000000,248.00000000,249.91000000
2019-06-04,250.02000000,251.67000000,234.39000000,241.39000000
2019-06-05,241.46000000,250.41000000,237.37000000,245.63000000
2019-06-06,245.62000000,250.66000000,235.01000000,248.76000000
2019-06-07,248.77000000,253.28000000,243.46000000,248.77000000
2019-06-08,248.78000000,250.53000000,240.37000000,243.25000000
2019-06-09,243.33000000,244.53000000,226.56000000,230.98000000
2019-06-10,231.02000000,247.45000000,227.03000000,246.51000000
2019-06-11,246.61000000,247.80000000,236.49000000,244.29000000
2019-06-12,244.36000000,261.87000000,242.20000000,261.15000000
2019-06-13,261.13000000,262.98000000,253.69000000,254.67000000
2019-06-14,254.67000000,264.26000000,251.75000000,262.47000000
2019-06-15,262.48000000,272.27000000,260.61000000,267.82000000
2019-06-16,267.78000000,277.06000000,263.31000000,267.73000000
2019-06-17,267.73000000,276.00000000,266.81000000,273.16000000
2019-06-18,273.14000000,273.58000000,261.45000000,264.66000000
2019-06-19,264.68000000,270.00000000,263.59000000,268.14000000
2019-06-20,268.16000000,273.63000000,265.71000000,271.22000000
2019-06-21,271.27000000,295.94000000,271.22000000,294.35000000
2019-06-22,294.25000000,314.39000000,289.69000000,310.79000000
2019-06-23,310.70000000,321.70000000,305.58000000,308.52000000
2019-06-24,308.42000000,314.41000000,298.00000000,311.64000000
2019-06-25,311.65000000,318.99000000,307.00000000,318.26000000
2019-06-26,318.29000000,366.80000000,315.57000000,339.39000000
2019-06-27,339.53000000,347.00000000,280.01000000,298.35000000
2019-06-28,298.35000000,313.58000000,295.22000000,311.05000000
2019-06-29,310.95000000,324.74000000,295.18000000,317.62000000
2019-06-30,317.64000000,323.50000000,290.12000000,292.70000000
2019-07-01,292.89000000,303.49000000,280.13000000,295.07000000
2019-07-02,295.03000000,297.57000000,272.65000000,291.48000000
2019-07-03,291.47000000,302.89000000,285.00000000,301.14000000
2019-07-04,301.11000000,302.74000000,280.53000000,282.73000000
2019-07-05,282.86000000,294.89000000,280.78000000,287.47000000
2019-07-06,287.32000000,296.71000000,285.28000000,288.29000000
2019-07-07,288.29000000,309.69000000,284.25000000,304.72000000
2019-07-08,304.72000000,313.74000000,300.78000000,311.97000000
2019-07-09,311.96000000,318.19000000,302.69000000,307.46000000
2019-07-10,307.46000000,314.18000000,281.04000000,289.23000000
2019-07-11,289.23000000,289.23000000,262.12000000,268.63000000
2019-07-12,268.67000000,278.99000000,266.21000000,274.62000000
2019-07-13,274.53000000,275.04000000,262.20000000,268.79000000
2019-07-14,268.80000000,269.74000000,222.81000000,225.85000000
2019-07-15,225.83000000,235.58000000,203.08000000,228.20000000
2019-07-16,228.20000000,234.50000000,192.25000000,198.88000000
2019-07-17,198.94000000,219.86000000,191.84000000,210.81000000
2019-07-18,210.80000000,229.65000000,205.71000000,225.73000000
2019-07-19,225.75000000,226.23000000,212.52000000,220.73000000
2019-07-20,220.84000000,235.09000000,219.78000000,228.20000000
2019-07-21,228.25000000,229.66000000,216.99000000,225.38000000
2019-07-22,225.49000000,228.34000000,212.25000000,217.51000000
2019-07-23,217.59000000,219.55000000,208.36000000,212.48000000
2019-07-24,212.55000000,218.28000000,202.00000000,216.31000000
2019-07-25,216.31000000,225.12000000,215.23000000,219.14000000
2019-07-26,219.14000000,220.00000000,212.71000000,218.81000000
2019-07-27,218.81000000,223.30000000,203.00000000,207.30000000
2019-07-28,207.30000000,213.52000000,198.24000000,211.62000000
2019-07-29,211.58000000,215.83000000,206.59000000,210.89000000
2019-07-30,210.84000000,214.36000000,204.40000000,209.58000000
2019-07-31,209.57000000,218.79000000,209.20000000,218.42000000
2019-08-01,218.42000000,219.39000000,210.54000000,216.84000000
2019-08-02,216.80000000,222.18000000,214.31000000,217.61000000
2019-08-03,217.69000000,224.51000000,216.62000000,222.14000000
2019-08-04,222.14000000,223.34000000,216.90000000,221.79000000
2019-08-05,221.79000000,236.25000000,221.79000000,233.54000000
2019-08-06,233.53000000,239.15000000,223.03000000,226.28000000
2019-08-07,226.31000000,231.25000000,220.95000000,226.10000000
2019-08-08,226.11000000,228.50000000,215.51000000,221.39000000
2019-08-09,221.38000000,221.79000000,207.30000000,210.53000000
2019-08-10,210.52000000,215.00000000,202.60000000,206.48000000
2019-08-11,206.48000000,216.94000000,206.14000000,216.42000000
2019-08-12,216.41000000,216.81000000,209.75000000,211.41000000
2019-08-13,211.58000000,214.30000000,204.00000000,209.30000000
2019-08-14,209.31000000,209.90000000,183.49000000,187.10000000
2019-08-15,187.08000000,189.95000000,181.23000000,188.03000000
2019-08-16,187.98000000,188.39000000,178.04000000,184.88000000
2019-08-17,184.83000000,187.00000000,181.83000000,185.59000000
2019-08-18,185.67000000,197.91000000,183.35000000,194.33000000
2019-08-19,194.32000000,203.59000000,192.70000000,202.28000000
2019-08-20,202.24000000,202.75000000,194.45000000,196.60000000
2019-08-21,196.55000000,197.20000000,179.53000000,187.45000000
2019-08-22,187.45000000,195.14000000,182.80000000,190.35000000
2019-08-23,190.36000000,196.19000000,188.16000000,194.02000000
2019-08-24,194.02000000,194.09000000,185.63000000,190.60000000
2019-08-25,190.60000000,192.40000000,182.80000000,186.54000000
2019-08-26,186.54000000,193.70000000,186.00000000,188.67000000
2019-08-27,188.61000000,189.49000000,184.75000000,187.24000000
2019-08-28,187.30000000,188.25000000,166.48000000,173.03000000
2019-08-29,173.03000000,173.50000000,163.61000000,169.01000000
2019-08-30,169.03000000,170.77000000,165.55000000,168.50000000
2019-08-31,168.48000000,174.98000000,165.63000000,171.57000000
2019-09-01,171.52000000,173.42000000,167.61000000,170.74000000
2019-09-02,170.73000000,181.00000000,170.02000000,178.05000000
2019-09-03,178.00000000,183.00000000,174.09000000,178.75000000
2019-09-04,178.79000000,180.14000000,173.00000000,174.72000000
2019-09-05,174.70000000,176.19000000,168.10000000,173.75000000
2019-09-06,173.74000000,177.87000000,165.00000000,169.08000000
2019-09-07,169.11000000,180.80000000,168.30000000,177.62000000
2019-09-08,177.58000000,184.18000000,176.13000000,181.19000000
2019-09-09,181.18000000,185.38000000,176.01000000,180.54000000
2019-09-10,180.52000000,184.36000000,177.00000000,179.81000000
2019-09-11,179.87000000,182.80000000,173.00000000,178.28000000
2019-09-12,178.30000000,182.38000000,176.62000000,180.72000000
2019-09-13,180.71000000,181.38000000,177.54000000,180.95000000
2019-09-14,180.96000000,188.79000000,179.75000000,188.13000000
2019-09-15,188.14000000,190.45000000,185.76000000,189.03000000
2019-09-16,189.05000000,199.44000000,188.30000000,197.22000000
2019-09-17,197.23000000,215.13000000,195.74000000,207.84000000
2019-09-18,207.85000000,217.27000000,207.66000000,210.21000000
2019-09-19,210.27000000,223.94000000,202.30000000,220.24000000
2019-09-20,220.26000000,221.54000000,212.05000000,218.03000000
2019-09-21,218.01000000,221.50000000,213.20000000,215.05000000
2019-09-22,215.04000000,215.61000000,206.10000000,211.20000000
2019-09-23,211.20000000,211.68000000,198.65000000,201.29000000
2019-09-24,201.25000000,202.98000000,150.03000000,165.81000000
2019-09-25,165.72000000,174.85000000,161.88000000,169.96000000
2019-09-26,169.96000000,171.01000000,152.11000000,165.92000000
2019-09-27,165.92000000,176.72000000,161.03000000,173.79000000
2019-09-28,173.83000000,175.49000000,168.00000000,173.49000000
2019-09-29,173.50000000,174.50000000,164.12000000,169.24000000
2019-09-30,169.26000000,181.24000000,165.01000000,180.85000000
2019-10-01,180.89000000,185.53000000,173.19000000,175.66000000
2019-10-02,175.65000000,181.29000000,173.65000000,180.24000000
2019-10-03,180.24000000,180.72000000,169.55000000,174.69000000
2019-10-04,174.71000000,178.98000000,170.74000000,175.55000000
2019-10-05,175.55000000,176.71000000,172.02000000,176.25000000
2019-10-06,176.23000000,177.04000000,167.68000000,170.10000000
2019-10-07,170.08000000,182.32000000,168.68000000,179.85000000
2019-10-08,179.88000000,184.87000000,177.00000000,180.60000000
2019-10-09,180.61000000,195.53000000,178.96000000,192.62000000
2019-10-10,192.61000000,194.20000000,186.88000000,191.14000000
2019-10-11,191.18000000,196.65000000,179.41000000,180.72000000
2019-10-12,180.65000000,184.64000000,177.59000000,179.68000000
2019-10-13,179.65000000,184.95000000,178.52000000,180.99000000
2019-10-14,180.98000000,187.54000000,180.43000000,186.72000000
2019-10-15,186.70000000,188.37000000,175.96000000,180.49000000
2019-10-16,180.52000000,181.44000000,171.81000000,174.47000000
2019-10-17,174.52000000,178.96000000,172.61000000,177.16000000
2019-10-18,177.17000000,177.44000000,168.66000000,172.74000000
2019-10-19,172.78000000,174.98000000,169.44000000,171.79000000
2019-10-20,171.84000000,176.88000000,169.21000000,175.22000000
2019-10-21,175.18000000,177.90000000,171.59000000,173.98000000
2019-10-22,174.00000000,175.04000000,170.30000000,171.20000000
2019-10-23,171.19000000,171.49000000,153.45000000,162.35000000
2019-10-24,162.35000000,163.72000000,158.72000000,160.38000000
2019-10-25,160.39000000,187.78000000,160.25000000,181.50000000
2019-10-26,181.53000000,197.74000000,173.80000000,179.49000000
2019-10-27,179.42000000,188.70000000,176.22000000,183.75000000
2019-10-28,183.84000000,189.48000000,180.35000000,181.72000000
2019-10-29,181.67000000,192.74000000,181.26000000,190.46000000
2019-10-30,190.45000000,191.71000000,179.28000000,183.13000000
2019-10-31,183.14000000,185.27000000,177.66000000,182.18000000
2019-11-01,182.19000000,184.50000000,177.02000000,182.85000000
2019-11-02,182.86000000,186.00000000,181.53000000,182.91000000
2019-11-03,182.90000000,184.70000000,178.95000000,181.54000000
2019-11-04,181.53000000,188.64000000,180.36000000,185.71000000
2019-11-05,185.71000000,192.51000000,182.22000000,188.68000000
2019-11-06,188.65000000,195.09000000,187.72000000,191.16000000
2019-11-07,191.16000000,192.27000000,184.59000000,186.68000000
2019-11-08,186.67000000,188.26000000,181.41000000,183.74000000
2019-11-09,183.71000000,185.79000000,182.63000000,184.89000000
2019-11-10,184.86000000,191.58000000,183.30000000,188.96000000
2019-11-11,188.96000000,190.19000000,184.06000000,184.98000000
2019-11-12,184.98000000,187.65000000,182.41000000,187.09000000
2019-11-13,187.09000000,189.66000000,185.30000000,188.11000000
2019-11-14,188.07000000,188.72000000,183.34000000,184.92000000
2019-11-15,184.93000000,186.70000000,177.67000000,180.00000000
2019-11-16,179.99000000,183.46000000,179.30000000,182.37000000
2019-11-17,182.37000000,186.09000000,180.00000000,183.82000000
2019-11-18,183.82000000,184.06000000,175.01000000,178.20000000
2019-11-19,178.20000000,178.52000000,172.65000000,175.94000000
2019-11-20,175.93000000,177.41000000,173.50000000,174.72000000
2019-11-21,174.75000000,175.85000000,157.26000000,161.01000000
2019-11-22,161.02000000,162.79000000,138.00000000,149.56000000
2019-11-23,149.55000000,154.33000000,146.11000000,151.84000000
2019-11-24,151.84000000,152.86000000,138.62000000,139.96000000
2019-11-25,139.99000000,151.50000000,131.45000000,145.69000000
2019-11-26,145.81000000,149.97000000,143.37000000,147.47000000
2019-11-27,147.47000000,155.54000000,140.84000000,152.62000000
2019-11-28,152.61000000,154.63000000,149.09000000,150.72000000
2019-11-29,150.69000000,157.60000000,150.23000000,154.57000000
2019-11-30,154.54000000,155.25000000,149.70000000,151.37000000
2019-12-01,151.43000000,152.49000000,145.79000000,150.73000000
2019-12-02,150.72000000,151.42000000,146.71000000,148.65000000
2019-12-03,148.66000000,149.93000000,145.77000000,147.17000000
2019-12-04,147.19000000,151.98000000,143.15000000,145.38000000
2019-12-05,145.45000000,149.02000000,143.64000000,148.10000000
2019-12-06,148.11000000,149.77000000,145.74000000,148.45000000
2019-12-07,148.46000000,149.49000000,146.85000000,147.14000000
2019-12-08,147.16000000,151.62000000,146.11000000,150.44000000
2019-12-09,150.44000000,151.19000000,146.56000000,147.38000000
2019-12-10,147.40000000,148.57000000,143.81000000,145.56000000
2019-12-11,145.53000000,146.34000000,142.12000000,143.39000000
2019-12-12,143.41000000,145.85000000,139.24000000,144.87000000
2019-12-13,144.87000000,146.00000000,142.80000000,144.80000000
2019-12-14,144.80000000,145.07000000,141.18000000,141.79000000
2019-12-15,141.79000000,144.12000000,139.92000000,142.46000000
2019-12-16,142.46000000,142.72000000,127.93000000,132.73000000
2019-12-17,132.72000000,132.98000000,119.11000000,121.88000000
2019-12-18,121.88000000,134.87000000,116.26000000,132.78000000
2019-12-19,132.80000000,134.00000000,125.69000000,128.10000000
2019-12-20,128.10000000,129.39000000,125.84000000,128.19000000
2019-12-21,128.19000000,128.40000000,126.50000000,126.99000000
2019-12-22,127.00000000,133.07000000,126.82000000,132.09000000
2019-12-23,132.12000000,135.10000000,126.00000000,127.80000000
2019-12-24,127.80000000,129.69000000,126.61000000,127.75000000
2019-12-25,127.70000000,127.84000000,123.07000000,125.09000000
2019-12-26,125.09000000,132.26000000,124.32000000,125.58000000
2019-12-27,125.58000000,127.10000000,121.91000000,126.29000000
2019-12-28,126.28000000,129.68000000,125.84000000,128.11000000
2019-12-29,128.11000000,138.07000000,127.52000000,134.36000000
2019-12-30,134.36000000,136.24000000,130.30000000,131.59000000
2019-12-31,131.61000000,133.68000000,128.17000000,129.16000000
2020-01-01,129.16000000,133.05000000,128.68000000,130.77000000
2020-01-02,130.72000000,130.78000000,126.38000000,127.19000000
2020-01-03,127.19000000,135.14000000,125.88000000,134.35000000
2020-01-04,134.37000000,135.85000000,132.50000000,134.20000000
2020-01-05,134.20000000,138.19000000,134.19000000,135.37000000
2020-01-06,135.37000000,144.41000000,134.86000000,144.15000000
2020-01-07,144.14000000,145.31000000,138.76000000,142.80000000
2020-01-08,142.80000000,147.77000000,137.03000000,140.72000000
2020-01-09,140.76000000,141.50000000,135.30000000,137.74000000
2020-01-10,137.73000000,145.17000000,135.32000000,144.84000000
2020-01-11,144.83000000,148.05000000,142.09000000,142.38000000
2020-01-12,142.40000000,146.60000000,141.76000000,146.54000000
2020-01-13,146.56000000,147.00000000,142.27000000,143.58000000
2020-01-14,143.58000000,171.70000000,143.51000000,165.64000000
2020-01-15,165.60000000,171.98000000,159.20000000,166.40000000
2020-01-16,166.40000000,167.40000000,157.80000000,164.21000000
2020-01-17,164.24000000,174.81000000,162.14000000,169.85000000
2020-01-18,169.92000000,179.50000000,164.92000000,174.14000000
2020-01-19,174.10000000,178.05000000,161.66000000,166.79000000
2020-01-20,166.79000000,169.33000000,161.24000000,166.87000000
2020-01-21,166.86000000,170.32000000,164.80000000,169.49000000
2020-01-22,169.48000000,171.47000000,166.03000000,168.07000000
2020-01-23,168.07000000,168.20000000,159.21000000,162.81000000
2020-01-24,162.85000000,164.45000000,155.55000000,162.54000000
2020-01-25,162.51000000,162.79000000,157.61000000,160.35000000
2020-01-26,160.36000000,168.08000000,159.41000000,167.86000000
2020-01-27,167.91000000,172.56000000,165.22000000,170.08000000
2020-01-28,170.04000000,176.20000000,170.03000000,175.64000000
2020-01-29,175.58000000,178.45000000,173.33000000,173.72000000
2020-01-30,173.68000000,187.00000000,170.93000000,184.69000000
2020-01-31,184.71000000,185.82000000,175.22000000,179.99000000
2020-02-01,179.94000000,184.28000000,179.23000000,183.60000000
2020-02-02,183.63000000,193.43000000,179.10000000,188.44000000
